date_format,MT10-02,MT10-04,MT10-01,MT10-03,MT10-05,MT10-06,MT10-07,MT10-08,MT10-09,MT10-10
2022-01-08 18:00:00,18.88888931274414,20.61111068725586,20.66666603088379,20.61111068725586,20.27777862548828,20.61111068725586,21.0,20.05555534362793,21.27777862548828,19.94444465637207
2022-01-08 19:00:00,18.83333396911621,20.55555534362793,20.61111068725586,20.55555534362793,20.22222137451172,20.55555534362793,20.94444465637207,20.0,21.22222137451172,19.88888931274414
2022-01-08 20:00:00,18.72222137451172,20.38888931274414,20.55555534362793,20.38888931274414,20.0,20.38888931274414,20.88888931274414,19.94444465637207,21.05555534362793,19.77777862548828
2022-01-08 21:00:00,18.66666603088379,20.27777862548828,20.38888931274414,20.33333396911621,19.77777862548828,20.27777862548828,20.83333396911621,19.77777862548828,21.0,19.72222137451172
2022-01-08 22:00:00,18.5,20.16666603088379,20.27777862548828,20.22222137451172,19.61111068725586,20.16666603088379,20.72222137451172,19.72222137451172,20.88888931274414,19.61111068725586
2022-01-08 23:00:00,18.44444465637207,20.11111068725586,20.22222137451172,20.16666603088379,19.61111068725586,20.11111068725586,20.72222137451172,19.66666603088379,20.83333396911621,19.55555534362793
2022-01-09 00:00:00,18.38888931274414,20.05555534362793,20.22222137451172,20.11111068725586,19.55555534362793,20.05555534362793,20.66666603088379,19.66666603088379,20.83333396911621,19.55555534362793
2022-01-09 01:00:00,18.38888931274414,20.05555534362793,20.16666603088379,20.11111068725586,19.55555534362793,20.0,20.66666603088379,19.61111068725586,20.77777862548828,19.5
2022-01-09 02:00:00,18.38888931274414,20.0,20.16666603088379,20.05555534362793,19.66666603088379,20.0,20.66666603088379,19.61111068725586,20.77777862548828,19.5
2022-01-09 03:00:00,18.44444465637207,20.05555534362793,20.11111068725586,20.05555534362793,19.88888931274414,20.05555534362793,20.61111068725586,19.61111068725586,20.77777862548828,19.5
2022-01-09 04:00:00,18.5,20.05555534362793,20.16666603088379,20.05555534362793,20.11111068725586,20.05555534362793,20.66666603088379,19.61111068725586,20.77777862548828,19.5
2022-01-09 05:00:00,18.5,20.11111068725586,20.16666603088379,20.05555534362793,20.22222137451172,20.11111068725586,20.66666603088379,19.66666603088379,20.83333396911621,19.55555534362793
2022-01-09 06:00:00,18.61111068725586,20.16666603088379,20.22222137451172,20.11111068725586,20.55555534362793,20.16666603088379,20.61111068725586,19.66666603088379,20.83333396911621,19.55555534362793
2022-01-09 07:00:00,18.66666603088379,20.22222137451172,20.22222137451172,20.11111068725586,20.55555534362793,20.16666603088379,20.61111068725586,19.72222137451172,20.83333396911621,19.55555534362793
2022-01-09 08:00:00,18.72222137451172,20.33333396911621,20.27777862548828,20.16666603088379,20.38888931274414,20.27777862548828,20.61111068725586,19.72222137451172,20.88888931274414,19.61111068725586
2022-01-09 09:00:00,18.83333396911621,20.55555534362793,20.38888931274414,20.22222137451172,20.55555534362793,20.33333396911621,20.66666603088379,19.88888931274414,21.33333396911621,19.72222137451172
2022-01-09 10:00:00,18.88888931274414,20.66666603088379,20.55555534362793,20.27777862548828,20.55555534362793,20.38888931274414,20.66666603088379,20.0,21.05555534362793,19.77777862548828
2022-01-09 11:00:00,19.55555534362793,22.83333396911621,21.05555534362793,20.88888931274414,20.77777862548828,21.05555534362793,20.77777862548828,23.33333396911621,21.38888931274414,22.5
2022-01-09 12:00:00,20.0,22.77777862548828,21.61111068725586,21.55555534362793,21.44444465637207,21.72222137451172,20.94444465637207,24.61111068725586,22.0,24.0
2022-01-09 13:00:00,20.61111068725586,23.0,22.22222137451172,22.22222137451172,21.94444465637207,24.77777862548828,21.22222137451172,21.72222137451172,22.66666603088379,21.88888931274414
2022-01-09 14:00:00,20.61111068725586,23.0,22.22222137451172,22.0,22.16666603088379,23.55555534362793,21.22222137451172,21.55555534362793,22.66666603088379,21.55555534362793
2022-01-09 15:00:00,20.27777862548828,22.22222137451172,21.83333396911621,21.5,21.83333396911621,21.94444465637207,20.94444465637207,21.0,22.22222137451172,20.94444465637207
2022-01-09 16:00:00,20.16666603088379,21.66666603088379,21.44444465637207,21.27777862548828,21.72222137451172,21.5,20.88888931274414,20.77777862548828,21.88888931274414,20.66666603088379
2022-01-09 17:00:00,20.11111068725586,21.44444465637207,21.27777862548828,21.0,21.72222137451172,21.33333396911621,20.83333396911621,20.66666603088379,21.61111068725586,20.55555534362793
2022-01-09 18:00:00,20.05555534362793,21.27777862548828,21.05555534362793,20.94444465637207,21.61111068725586,21.27777862548828,20.83333396911621,20.55555534362793,21.55555534362793,20.33333396911621
2022-01-09 19:00:00,20.0,21.05555534362793,20.94444465637207,20.88888931274414,21.55555534362793,21.22222137451172,20.77777862548828,20.38888931274414,21.5,20.27777862548828
2022-01-09 20:00:00,19.94444465637207,21.0,20.88888931274414,20.83333396911621,21.44444465637207,21.0,20.77777862548828,20.38888931274414,21.44444465637207,20.22222137451172
2022-01-09 21:00:00,19.77777862548828,20.94444465637207,20.88888931274414,20.77777862548828,21.38888931274414,21.0,20.77777862548828,20.33333396911621,21.38888931274414,20.22222137451172
2022-01-09 22:00:00,19.72222137451172,20.94444465637207,20.83333396911621,20.77777862548828,21.38888931274414,20.94444465637207,20.77777862548828,20.27777862548828,21.38888931274414,20.16666603088379
2022-01-09 23:00:00,19.66666603088379,20.88888931274414,20.83333396911621,20.72222137451172,21.33333396911621,20.88888931274414,20.77777862548828,20.27777862548828,21.38888931274414,20.16666603088379
2022-01-10 00:00:00,19.61111068725586,20.88888931274414,20.83333396911621,20.72222137451172,21.27777862548828,20.88888931274414,20.77777862548828,20.27777862548828,21.33333396911621,20.11111068725586
2022-01-10 01:00:00,19.5,20.83333396911621,20.77777862548828,20.66666603088379,21.27777862548828,20.83333396911621,20.72222137451172,20.22222137451172,21.33333396911621,20.11111068725586
2022-01-10 02:00:00,19.44444465637207,20.83333396911621,20.72222137451172,20.61111068725586,21.05555534362793,20.77777862548828,20.72222137451172,20.22222137451172,21.27777862548828,20.05555534362793
2022-01-10 03:00:00,19.38888931274414,20.77777862548828,20.72222137451172,20.61111068725586,21.05555534362793,20.77777862548828,20.72222137451172,20.16666603088379,21.27777862548828,20.05555534362793
2022-01-10 04:00:00,19.33333396911621,20.77777862548828,20.72222137451172,20.61111068725586,21.0,20.72222137451172,20.72222137451172,20.16666603088379,21.27777862548828,20.05555534362793
2022-01-10 05:00:00,19.27777862548828,20.72222137451172,20.66666603088379,20.55555534362793,21.0,20.72222137451172,20.72222137451172,20.11111068725586,21.22222137451172,20.0
2022-01-10 06:00:00,19.33333396911621,20.77777862548828,20.72222137451172,20.61111068725586,21.05555534362793,20.77777862548828,20.66666603088379,20.16666603088379,21.33333396911621,20.05555534362793
2022-01-10 07:00:00,19.38888931274414,20.83333396911621,20.77777862548828,20.66666603088379,21.27777862548828,20.77777862548828,20.72222137451172,20.22222137451172,21.38888931274414,20.11111068725586
2022-01-10 08:00:00,19.38888931274414,20.88888931274414,20.83333396911621,20.72222137451172,21.27777862548828,20.88888931274414,20.72222137451172,20.27777862548828,21.44444465637207,20.16666603088379
2022-01-10 09:00:00,19.5,21.66666603088379,21.27777862548828,20.88888931274414,21.22222137451172,21.22222137451172,20.72222137451172,20.61111068725586,21.5,20.38888931274414
2022-01-10 10:00:00,20.05555534362793,23.0,21.88888931274414,21.5,21.61111068725586,21.72222137451172,21.0,21.88888931274414,22.16666603088379,21.0
2022-01-10 11:00:00,21.44444465637207,25.27777862548828,23.22222137451172,22.72222137451172,22.88888931274414,23.0,21.44444465637207,27.22222137451172,23.38888931274414,26.55555534362793
2022-01-10 12:00:00,22.0,25.5,23.94444465637207,23.44444465637207,23.16666603088379,25.55555534362793,21.61111068725586,28.0,24.16666603088379,27.33333396911621
2022-01-10 13:00:00,22.11111068725586,25.44444465637207,24.0,23.55555534362793,22.33333396911621,25.94444465637207,21.66666603088379,24.72222137451172,24.22222137451172,24.55555534362793
2022-01-10 14:00:00,21.94444465637207,25.16666603088379,23.61111068725586,23.16666603088379,22.16666603088379,24.66666603088379,21.61111068725586,23.16666603088379,23.94444465637207,23.11111068725586
2022-01-10 15:00:00,21.5,24.44444465637207,22.94444465637207,22.61111068725586,21.94444465637207,23.33333396911621,21.44444465637207,22.33333396911621,23.11111068725586,22.22222137451172
2022-01-10 16:00:00,21.0,23.5,22.27777862548828,22.16666603088379,21.66666603088379,22.72222137451172,21.66666603088379,21.83333396911621,22.61111068725586,21.66666603088379
2022-01-10 17:00:00,20.61111068725586,22.22222137451172,21.88888931274414,21.88888931274414,21.44444465637207,22.22222137451172,21.61111068725586,21.44444465637207,22.11111068725586,21.33333396911621
2022-01-10 18:00:00,20.11111068725586,21.61111068725586,21.5,21.61111068725586,21.0,21.94444465637207,21.44444465637207,21.05555534362793,21.72222137451172,20.94444465637207
2022-01-10 19:00:00,19.72222137451172,21.05555534362793,21.27777862548828,21.44444465637207,20.66666603088379,21.61111068725586,21.27777862548828,20.77777862548828,21.5,20.66666603088379
2022-01-10 20:00:00,19.38888931274414,20.72222137451172,20.94444465637207,21.22222137451172,20.22222137451172,21.38888931274414,21.0,20.61111068725586,21.27777862548828,20.38888931274414
2022-01-10 21:00:00,19.0,20.27777862548828,20.77777862548828,21.0,19.88888931274414,21.22222137451172,20.88888931274414,20.33333396911621,21.05555534362793,20.22222137451172
2022-01-10 22:00:00,18.77777862548828,20.0,20.66666603088379,20.83333396911621,19.61111068725586,20.94444465637207,20.72222137451172,20.16666603088379,20.94444465637207,20.05555534362793
2022-01-10 23:00:00,18.61111068725586,19.66666603088379,20.38888931274414,20.72222137451172,19.33333396911621,20.77777862548828,20.66666603088379,20.05555534362793,20.83333396911621,19.94444465637207
2022-01-11 00:00:00,18.33333396911621,19.44444465637207,20.27777862548828,20.61111068725586,18.94444465637207,20.61111068725586,20.55555534362793,19.94444465637207,20.72222137451172,19.77777862548828
2022-01-11 01:00:00,18.16666603088379,19.11111068725586,20.16666603088379,20.38888931274414,18.77777862548828,20.38888931274414,20.38888931274414,19.77777862548828,20.61111068725586,19.66666603088379
2022-01-11 02:00:00,17.83333396911621,18.94444465637207,20.11111068725586,20.27777862548828,18.5,20.27777862548828,20.27777862548828,19.66666603088379,20.55555534362793,19.61111068725586
2022-01-11 03:00:00,17.72222137451172,18.77777862548828,20.0,20.16666603088379,18.33333396911621,20.16666603088379,20.22222137451172,19.61111068725586,20.33333396911621,19.5
2022-01-11 04:00:00,17.55555534362793,18.66666603088379,19.94444465637207,20.05555534362793,18.16666603088379,20.05555534362793,20.11111068725586,19.5,20.27777862548828,19.44444465637207
2022-01-11 05:00:00,17.44444465637207,18.5,19.77777862548828,20.0,18.0,19.94444465637207,20.05555534362793,19.44444465637207,20.22222137451172,19.33333396911621
2022-01-11 06:00:00,17.33333396911621,18.38888931274414,19.72222137451172,19.94444465637207,17.77777862548828,19.88888931274414,20.0,19.38888931274414,20.16666603088379,19.27777862548828
2022-01-11 07:00:00,17.11111068725586,18.33333396911621,19.66666603088379,19.88888931274414,17.66666603088379,19.77777862548828,19.94444465637207,19.33333396911621,20.05555534362793,19.11111068725586
2022-01-11 08:00:00,17.0,18.27777862548828,19.61111068725586,19.72222137451172,17.55555534362793,19.72222137451172,19.88888931274414,19.27777862548828,20.0,19.05555534362793
2022-01-11 09:00:00,18.11111068725586,26.0,20.22222137451172,20.16666603088379,20.27777862548828,20.22222137451172,20.11111068725586,19.72222137451172,20.38888931274414,19.61111068725586
2022-01-11 10:00:00,18.88888931274414,27.72222137451172,21.05555534362793,20.77777862548828,21.0,21.0,20.77777862548828,20.55555534362793,21.27777862548828,20.22222137451172
2022-01-11 11:00:00,19.88888931274414,28.27777862548828,23.55555534362793,21.61111068725586,21.38888931274414,21.88888931274414,21.61111068725586,24.88888931274414,22.05555534362793,24.22222137451172
2022-01-11 12:00:00,21.22222137451172,29.27777862548828,24.5,22.94444465637207,22.11111068725586,24.0,22.66666603088379,26.5,23.38888931274414,25.94444465637207
2022-01-11 13:00:00,21.83333396911621,29.72222137451172,24.05555534362793,23.44444465637207,22.83333396911621,25.11111068725586,23.11111068725586,24.55555534362793,24.11111068725586,24.44444465637207
2022-01-11 14:00:00,21.61111068725586,29.61111068725586,23.83333396911621,23.11111068725586,22.66666603088379,24.05555534362793,22.94444465637207,23.0,24.05555534362793,23.11111068725586
2022-01-11 15:00:00,21.38888931274414,29.0,23.0,22.55555534362793,23.16666603088379,23.0,22.55555534362793,22.16666603088379,23.22222137451172,22.11111068725586
2022-01-11 16:00:00,21.44444465637207,29.0,22.94444465637207,22.33333396911621,23.44444465637207,22.83333396911621,22.33333396911621,22.05555534362793,22.94444465637207,21.94444465637207
2022-01-11 17:00:00,21.5,29.0,22.94444465637207,22.5,23.44444465637207,22.88888931274414,22.27777862548828,22.0,22.83333396911621,21.88888931274414
2022-01-11 18:00:00,21.33333396911621,28.11111068725586,22.77777862548828,22.22222137451172,23.11111068725586,22.77777862548828,22.16666603088379,21.83333396911621,22.72222137451172,21.66666603088379
2022-01-11 19:00:00,21.0,27.72222137451172,22.27777862548828,22.05555534362793,22.72222137451172,22.55555534362793,21.94444465637207,21.5,22.33333396911621,21.38888931274414
2022-01-11 20:00:00,20.77777862548828,27.5,22.05555534362793,21.88888931274414,22.33333396911621,22.27777862548828,21.72222137451172,21.33333396911621,22.16666603088379,21.22222137451172
2022-01-11 21:00:00,20.55555534362793,27.38888931274414,21.88888931274414,21.72222137451172,22.11111068725586,22.16666603088379,21.61111068725586,21.05555534362793,22.05555534362793,21.0
2022-01-11 22:00:00,20.27777862548828,27.33333396911621,21.72222137451172,21.61111068725586,21.94444465637207,22.05555534362793,21.5,21.0,22.0,20.88888931274414
2022-01-11 23:00:00,20.11111068725586,27.22222137451172,21.66666603088379,21.55555534362793,21.72222137451172,21.94444465637207,21.44444465637207,20.88888931274414,21.94444465637207,20.77777862548828
2022-01-12 00:00:00,20.0,27.16666603088379,21.55555534362793,21.44444465637207,21.66666603088379,21.83333396911621,21.38888931274414,20.83333396911621,21.88888931274414,20.66666603088379
2022-01-12 01:00:00,19.77777862548828,27.16666603088379,21.5,21.33333396911621,21.55555534362793,21.66666603088379,21.33333396911621,20.72222137451172,21.83333396911621,20.61111068725586
2022-01-12 02:00:00,19.66666603088379,27.05555534362793,21.38888931274414,21.27777862548828,21.44444465637207,21.61111068725586,21.27777862548828,20.66666603088379,21.72222137451172,20.38888931274414
2022-01-12 03:00:00,19.5,27.0,21.33333396911621,21.22222137451172,21.33333396911621,21.5,21.22222137451172,20.55555534362793,21.66666603088379,20.33333396911621
2022-01-12 04:00:00,19.38888931274414,27.0,21.27777862548828,21.05555534362793,21.22222137451172,21.44444465637207,21.05555534362793,20.38888931274414,21.61111068725586,20.27777862548828
2022-01-12 05:00:00,19.27777862548828,26.77777862548828,21.22222137451172,20.94444465637207,20.94444465637207,21.33333396911621,21.0,20.33333396911621,21.55555534362793,20.22222137451172
2022-01-12 06:00:00,19.05555534362793,27.44444465637207,21.0,20.88888931274414,21.38888931274414,21.27777862548828,20.94444465637207,20.27777862548828,21.5,20.16666603088379
2022-01-12 07:00:00,19.0,27.77777862548828,21.0,20.88888931274414,21.38888931274414,21.22222137451172,20.94444465637207,20.27777862548828,21.5,20.11111068725586
2022-01-12 08:00:00,19.72222137451172,28.05555534362793,21.55555534362793,21.33333396911621,21.72222137451172,21.55555534362793,21.33333396911621,20.72222137451172,22.77777862548828,20.61111068725586
2022-01-12 09:00:00,20.38888931274414,28.44444465637207,22.55555534362793,21.94444465637207,22.11111068725586,22.16666603088379,22.16666603088379,21.55555534362793,23.27777862548828,21.33333396911621
2022-01-12 10:00:00,21.5,29.05555534362793,23.44444465637207,22.61111068725586,22.83333396911621,23.0,23.22222137451172,26.33333396911621,23.77777862548828,22.05555534362793
2022-01-12 11:00:00,22.27777862548828,29.38888931274414,26.44444465637207,23.38888931274414,23.38888931274414,23.94444465637207,23.83333396911621,27.77777862548828,24.27777862548828,27.11111068725586
2022-01-12 12:00:00,23.0,29.61111068725586,27.22222137451172,24.16666603088379,23.94444465637207,25.33333396911621,24.11111068725586,28.61111068725586,24.83333396911621,27.94444465637207
2022-01-12 13:00:00,23.61111068725586,30.38888931274414,25.55555534362793,24.72222137451172,24.77777862548828,27.05555534362793,24.27777862548828,26.05555534362793,25.33333396911621,25.88888931274414
2022-01-12 14:00:00,23.83333396911621,30.44444465637207,25.55555534362793,24.66666603088379,25.22222137451172,27.11111068725586,24.27777862548828,24.55555534362793,25.38888931274414,24.61111068725586
2022-01-12 15:00:00,23.77777862548828,30.38888931274414,25.27777862548828,24.22222137451172,25.11111068725586,25.72222137451172,24.22222137451172,24.05555534362793,25.27777862548828,23.94444465637207
2022-01-12 16:00:00,23.27777862548828,29.77777862548828,24.22222137451172,23.61111068725586,24.88888931274414,24.55555534362793,23.55555534362793,23.22222137451172,24.27777862548828,23.0
2022-01-12 17:00:00,22.94444465637207,29.55555534362793,23.55555534362793,23.27777862548828,24.83333396911621,24.0,23.16666603088379,22.72222137451172,23.61111068725586,22.61111068725586
2022-01-12 18:00:00,22.66666603088379,28.44444465637207,23.22222137451172,23.0,24.5,23.55555534362793,22.83333396911621,22.33333396911621,23.27777862548828,22.22222137451172
2022-01-12 19:00:00,22.27777862548828,28.11111068725586,22.94444465637207,22.83333396911621,24.27777862548828,23.33333396911621,22.66666603088379,22.11111068725586,23.11111068725586,22.0
2022-01-12 20:00:00,22.05555534362793,28.11111068725586,22.77777862548828,22.66666603088379,24.11111068725586,23.16666603088379,22.5,21.94444465637207,22.94444465637207,21.83333396911621
2022-01-12 21:00:00,21.72222137451172,28.05555534362793,22.61111068725586,22.55555534362793,23.83333396911621,22.88888931274414,22.27777862548828,21.72222137451172,22.83333396911621,21.61111068725586
2022-01-12 22:00:00,21.5,27.94444465637207,22.5,22.27777862548828,23.5,22.77777862548828,22.16666603088379,21.61111068725586,22.72222137451172,21.5
2022-01-12 23:00:00,21.27777862548828,27.88888931274414,22.27777862548828,22.16666603088379,23.22222137451172,22.61111068725586,22.05555534362793,21.5,22.66666603088379,21.38888931274414
2022-01-13 00:00:00,20.94444465637207,27.83333396911621,22.22222137451172,22.05555534362793,22.94444465637207,22.5,22.0,21.38888931274414,22.55555534362793,21.27777862548828
2022-01-13 01:00:00,20.72222137451172,27.72222137451172,22.11111068725586,21.94444465637207,22.72222137451172,22.27777862548828,21.88888931274414,21.27777862548828,22.5,21.05555534362793
2022-01-13 02:00:00,20.55555534362793,27.66666603088379,22.0,21.88888931274414,22.5,22.16666603088379,21.83333396911621,21.05555534362793,22.33333396911621,20.94444465637207
2022-01-13 03:00:00,20.27777862548828,27.5,21.94444465637207,21.72222137451172,22.16666603088379,22.05555534362793,21.72222137451172,21.0,22.27777862548828,20.88888931274414
2022-01-13 04:00:00,20.11111068725586,27.38888931274414,21.83333396911621,21.61111068725586,22.05555534362793,21.94444465637207,21.66666603088379,20.88888931274414,22.16666603088379,20.77777862548828
2022-01-13 05:00:00,19.94444465637207,27.27777862548828,21.72222137451172,21.55555534362793,21.88888931274414,21.83333396911621,21.61111068725586,20.83333396911621,22.11111068725586,20.72222137451172
2022-01-13 06:00:00,19.72222137451172,27.83333396911621,21.61111068725586,21.44444465637207,22.11111068725586,21.66666603088379,21.55555534362793,20.77777862548828,22.05555534362793,20.61111068725586
2022-01-13 07:00:00,19.72222137451172,28.11111068725586,21.61111068725586,21.38888931274414,22.0,21.61111068725586,21.5,20.72222137451172,22.0,20.61111068725586
2022-01-13 08:00:00,20.27777862548828,28.38888931274414,22.11111068725586,21.83333396911621,22.27777862548828,22.05555534362793,21.83333396911621,21.22222137451172,23.38888931274414,21.0
2022-01-13 09:00:00,20.38888931274414,28.5,22.27777862548828,21.94444465637207,22.55555534362793,22.22222137451172,22.0,21.44444465637207,23.61111068725586,21.27777862548828
2022-01-13 10:00:00,20.33333396911621,28.61111068725586,22.27777862548828,21.88888931274414,22.55555534362793,22.16666603088379,22.0,21.38888931274414,23.11111068725586,21.22222137451172
2022-01-13 11:00:00,20.11111068725586,28.44444465637207,22.05555534362793,21.72222137451172,22.5,22.05555534362793,21.88888931274414,21.22222137451172,22.61111068725586,20.94444465637207
2022-01-13 12:00:00,20.83333396911621,28.72222137451172,22.55555534362793,22.27777862548828,22.55555534362793,22.94444465637207,22.22222137451172,23.61111068725586,22.66666603088379,23.44444465637207
2022-01-13 13:00:00,21.27777862548828,28.66666603088379,23.11111068725586,22.66666603088379,20.27777862548828,23.0,22.66666603088379,22.83333396911621,23.27777862548828,23.38888931274414
2022-01-13 14:00:00,21.27777862548828,28.55555534362793,23.16666603088379,22.66666603088379,18.22222137451172,23.0,22.72222137451172,22.27777862548828,23.38888931274414,22.61111068725586
2022-01-13 15:00:00,21.27777862548828,28.72222137451172,22.94444465637207,22.5,20.88888931274414,22.88888931274414,22.61111068725586,22.11111068725586,23.22222137451172,22.11111068725586
2022-01-13 16:00:00,20.88888931274414,28.38888931274414,22.55555534362793,22.16666603088379,20.72222137451172,22.55555534362793,22.27777862548828,21.83333396911621,22.77777862548828,21.72222137451172
